node,FEEDER_REGA,FEEDER_REGB,FEEDER_REGC,VREG2_A,VREG2_B,VREG2_C,VREG3_A,VREG3_B,VREG3_C,VREG4_A,VREG4_B,VREG4_C
l2801895.2,0.0,18.45490643515569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.946383100869484,0.0
l2691973.1,10.146988184671963,0.0,0.0,3.2023855700195307,0.0,0.0,5.681434110013329,0.0,0.0,0.0,0.0,0.0
l3066829.3,0.0,0.0,15.45547676979152,0.0,0.0,8.535173149919064,0.0,0.0,11.008976677834006,0.0,0.0,0.0
l2879063.2,0.0,10.469049514522352,0.0,0.0,3.435247107939351,0.0,0.0,5.94148890791337,0.0,0.0,0.0,0.0
l3649297.1,8.616405947267587,0.0,0.0,1.671803332615155,0.0,0.0,4.150851872608953,0.0,0.0,0.0,0.0,0.0
l2820528.3,0.0,0.0,9.916878417499492,0.0,0.0,2.9965747976270354,0.0,0.0,5.470378325541977,0.0,0.0,0.0
l3048230.3,0.0,0.0,12.735778941359284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.238455255261402
l2925506.3,0.0,0.0,10.537035101438187,0.0,0.0,3.616731481565733,0.0,0.0,6.090535009480675,0.0,0.0,0.0
l2729434.2,0.0,13.096948231824094,0.0,0.0,6.063145825241092,0.0,0.0,8.56938762521511,0.0,0.0,0.0,0.0
l2970811.1,16.41383248437264,0.0,0.0,9.46922986972021,0.0,0.0,11.948278409714009,0.0,0.0,0.0,0.0,0.0
l2841621.3,0.0,0.0,10.095715594210082,0.0,0.0,3.1754119743376266,0.0,0.0,5.649215502252568,0.0,0.0,0.0
l3198348.1,2.24195895541221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2876813.1,9.534026700998634,0.0,0.0,2.5894240863462,0.0,0.0,5.068472626339999,0.0,0.0,0.0,0.0,0.0
l3104118.3,0.0,0.0,15.000139397618495,0.0,0.0,8.079835777746041,0.0,0.0,10.553639305660983,0.0,0.0,0.0
l2748126.3,0.0,0.0,15.114723508976358,0.0,0.0,8.194419889103902,0.0,0.0,10.668223417018844,0.0,0.0,0.0
l0247171.2,0.0,13.186418990414705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.677895656128497,0.0
l3179607.2,0.0,3.751514211092712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2861197.3,0.0,0.0,3.135120746879708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3160896.3,0.0,0.0,3.272297566267177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3067506.3,0.0,0.0,1.819475914904201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3029497.3,0.0,0.0,7.563039994821361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3047073.3,0.0,0.0,12.77105959199404,0.0,0.0,5.850755972121581,0.0,0.0,8.324559500036523,0.0,0.0,0.0
l3104133.1,11.84291793220133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.324547585676617,0.0,0.0
l3122819.3,0.0,0.0,9.53501960883161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0376959227337306
l3048889.3,0.0,0.0,6.267265383528683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3235268.3,0.0,0.0,15.33838911727086,0.0,0.0,8.418085497398403,0.0,0.0,10.891889025313343,0.0,0.0,0.0
l3008232.2,0.0,12.337065991812494,0.0,0.0,5.303263585229493,0.0,0.0,7.809505385203511,0.0,0.0,0.0,0.0
l3140238.1,15.87624373577112,0.0,0.0,8.931641121118687,0.0,0.0,11.410689661112484,0.0,0.0,0.0,0.0,0.0
l3010564.3,0.0,0.0,14.05429388240086,0.0,0.0,7.133990262528404,0.0,0.0,9.607793790443344,0.0,0.0,0.0
l2691946.2,0.0,7.071447712531375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5629243782451686,0.0
l3139103.1,16.425703510557167,0.0,0.0,9.481100895904731,0.0,0.0,11.960149435898533,0.0,0.0,0.0,0.0,0.0
l3119793.2,0.0,11.62931539457943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.120792060293224,0.0
l3066807.3,0.0,0.0,7.334782007978138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2804956.1,4.15557237944053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3254212.2,0.0,10.683678665425676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.175155331139469,0.0
l2820533.1,7.038949851758662,0.0,0.0,0.0,0.0,0.0,2.5733957771000293,0.0,0.0,0.0,0.0,0.0
l2879055.3,0.0,0.0,8.968173778915675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4708500928177943
l3104115.2,0.0,18.161545595828613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.653022261542406,0.0
l3086075.2,0.0,2.7428891629398624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2822857.2,0.0,12.657022619009334,0.0,0.0,5.623220212426332,0.0,0.0,8.129462012400351,0.0,0.0,0.0,0.0
l3104126.3,0.0,0.0,8.095356718293306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.598033032195426
l2989565.1,3.4030509746626345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2806553.3,0.0,0.0,4.290250855048521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3122813.1,10.7913468318005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27297648527579,0.0,0.0
l2729411.1,11.282694379022317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.764324032497606,0.0,0.0
l2935555.1,9.43810599629958,0.0,0.0,2.4935033816471472,0.0,0.0,4.972551921640947,0.0,0.0,0.0,0.0,0.0
l3215203.1,5.100115908889161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3215203.2,0.0,5.066887658268447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3215203.3,0.0,0.0,5.002164730125032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3122847.1,10.427294870588575,0.0,0.0,3.4826922559361413,0.0,0.0,5.96174079592994,0.0,0.0,0.0,0.0,0.0
l3141396.3,0.0,0.0,9.828251400186447,0.0,0.0,2.9079477803139917,0.0,0.0,5.381751308228933,0.0,0.0,0.0
l3066808.3,0.0,0.0,10.058613601950777,0.0,0.0,3.138309982078318,0.0,0.0,5.61211350999326,0.0,0.0,0.0
l3195751.1,12.036173061191544,0.0,0.0,5.091570446539109,0.0,0.0,7.570618986532908,0.0,0.0,0.0,0.0,0.0
l3085410.2,0.0,7.202334685078231,0.0,0.0,0.0,0.0,0.0,2.674774078469252,0.0,0.0,0.0,0.0
l3178982.1,13.503345154424313,0.0,0.0,6.5587425397718775,0.0,0.0,9.037791079765675,0.0,0.0,0.0,0.0,0.0
l3197636.2,0.0,12.990458392573816,0.0,0.0,5.9566559859908175,0.0,0.0,8.462897785964836,0.0,0.0,0.0,0.0
l2876798.2,0.0,10.44674637939884,0.0,0.0,3.41294397281584,0.0,0.0,5.919185772789859,0.0,0.0,0.0,0.0
l3104136.2,0.0,8.58733412138094,0.0,0.0,1.5535317147979393,0.0,0.0,4.059773514771958,0.0,0.0,0.0,0.0
l3048888.3,0.0,0.0,7.204945289664169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3197644.1,11.136550412981194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.618180066456484,0.0,0.0
l3251806.2,0.0,13.51431673232898,0.0,0.0,6.480514325745977,0.0,0.0,8.986756125719996,0.0,0.0,0.0,0.0
l2804249.3,0.0,0.0,4.546233168273174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2935557.1,10.483501357983942,0.0,0.0,3.5388987433315098,0.0,0.0,6.0179472833253085,0.0,0.0,0.0,0.0,0.0
l2690868.3,0.0,0.0,13.02774108050454,0.0,0.0,6.107437460632082,0.0,0.0,8.581240988547025,0.0,0.0,0.0
l3030204.1,0.8732267144802545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3179637.3,0.0,0.0,6.038107664418932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3181545.3,0.0,0.0,11.861919690380525,0.0,0.0,4.941616070508067,0.0,0.0,7.415419598423009,0.0,0.0,0.0
l3178976.1,14.279079400356412,0.0,0.0,7.334476785703977,0.0,0.0,9.813525325697778,0.0,0.0,0.0,0.0,0.0
l3065665.1,4.624006066762958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2785514.1,12.2861445284431,0.0,0.0,5.341541913790667,0.0,0.0,7.820590453784466,0.0,0.0,0.0,0.0,0.0
l2710536.1,10.143859798855674,0.0,0.0,3.199257184203241,0.0,0.0,5.67830572419704,0.0,0.0,0.0,0.0,0.0
l2936216.3,0.0,0.0,1.7550503972035898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3048231.2,0.0,13.272247907881056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.763724573594851,0.0
l2879071.2,0.0,14.25302226029898,0.0,0.0,7.219219853715982,0.0,0.0,9.72546165369,0.0,0.0,0.0,0.0
l3029504.2,0.0,14.36773559200908,0.0,0.0,7.333933185426082,0.0,0.0,9.8401749854001,0.0,0.0,0.0,0.0
l2804251.1,9.09184629014057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5734759436158594,0.0,0.0
l2764399.2,0.0,12.337066709974646,0.0,0.0,5.303264303391644,0.0,0.0,7.8095061033656625,0.0,0.0,0.0,0.0
l2842383.1,1.7097928859800409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2745811.3,0.0,0.0,5.899357303044929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2804252.1,15.657202680645662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.138832334120954,0.0,0.0
l3066815.3,0.0,0.0,7.772569263496461,0.0,0.0,0.8522656436240046,0.0,0.0,3.326069171538946,0.0,0.0,0.0
l2710544.1,15.98381908587748,0.0,0.0,9.039216471225048,0.0,0.0,11.518265011218846,0.0,0.0,0.0,0.0,0.0
l3160117.2,0.0,12.524132224044676,0.0,0.0,5.490329817461677,0.0,0.0,7.996571617435696,0.0,0.0,0.0,0.0
l3029510.2,0.0,13.66992562590204,0.0,0.0,6.636123219319038,0.0,0.0,9.142365019293056,0.0,0.0,0.0,0.0
l2730149.3,0.0,0.0,3.583571865637956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2860500.2,0.0,12.726382490491734,0.0,0.0,5.692580083908735,0.0,0.0,8.198821883882754,0.0,0.0,0.0,0.0
l3216347.3,0.0,0.0,7.619349967380347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1220262812824664
l2767341.3,0.0,0.0,3.1908785354157225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3030203.3,0.0,0.0,2.062173906186079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2879773.1,3.5981070958293984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2804282.3,0.0,0.0,9.235080319804888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3225319.2,0.0,18.237067334652583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.728544000366371,0.0
l3048201.2,0.0,18.33219059772123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82366726343502,0.0
l2823545.1,6.202932569246956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3160108.2,0.0,13.557452493287991,0.0,0.0,6.523650086704991,0.0,0.0,9.029891886679009,0.0,0.0,0.0,0.0
l3029055.2,0.0,3.469943488844576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3645811.3,0.0,0.0,8.668552547000418,0.0,0.0,1.7482489271279602,0.0,0.0,4.222052455042901,0.0,0.0,0.0
l3254229.2,0.0,7.42344064534182,0.0,0.0,0.0,0.0,0.0,2.8958800387328414,0.0,0.0,0.0,0.0
l2710521.1,10.2646357670164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.746265420491692,0.0,0.0
l3253995.3,0.0,0.0,8.156929681746362,0.0,0.0,1.236626061873907,0.0,0.0,3.710429589788848,0.0,0.0,0.0
l2841638.3,0.0,0.0,9.731244713801642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2339210277037616
l2860492.3,0.0,0.0,9.862265169635696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.364941483537815
l2691959.2,0.0,13.281752371730706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.773229037444501,0.0
l2973159.1,12.814742253062889,0.0,0.0,5.870139638410456,0.0,0.0,8.349188178404255,0.0,0.0,0.0,0.0,0.0
l2822859.2,0.0,17.433985795248237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.925462460962027,0.0
l2973158.3,0.0,0.0,6.937318044053023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4399943579551422
l2674052.3,0.0,0.0,6.384571052420537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2916620.1,6.299305419514435,0.0,0.0,0.0,0.0,0.0,1.8337513448558016,0.0,0.0,0.0,0.0,0.0
l2916620.2,0.0,6.385839009523606,0.0,0.0,0.0,0.0,0.0,1.8582784029146255,0.0,0.0,0.0,0.0
l2916620.3,0.0,0.0,6.272720674003057,0.0,0.0,0.0,0.0,0.0,1.826220582045543,0.0,0.0,0.0
l3104124.2,0.0,12.79042397295095,0.0,0.0,5.756621566367949,0.0,0.0,8.262863366341968,0.0,0.0,0.0,0.0
l3233412.1,4.178075249895102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3235266.3,0.0,0.0,8.978137281147063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.480813595049184
l3235267.3,0.0,0.0,15.115950634080903,0.0,0.0,8.195647014208447,0.0,0.0,10.66945054212339,0.0,0.0,0.0
l3235248.3,0.0,0.0,13.94768978635866,0.0,0.0,7.027386166486201,0.0,0.0,9.501189694401145,0.0,0.0,0.0
l3217064.2,0.0,5.036219013631745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3729297.1,8.874346153816719,0.0,0.0,1.9297435391642848,0.0,0.0,4.408792079158085,0.0,0.0,0.0,0.0,0.0
l3197625.3,0.0,0.0,5.07577595625999,0.0,0.0,0.0,0.0,0.0,0.6292758643024745,0.0,0.0,0.0
l2917333.1,1.76889899713312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3142099.2,0.0,2.53445465067247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2898457.1,3.4679645213724246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2842384.3,0.0,0.0,1.7792352023575733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2763407.3,0.0,0.0,4.197823356484673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3176656.1,10.394997134355451,0.0,0.0,3.45039451970302,0.0,0.0,5.929443059696819,0.0,0.0,0.0,0.0,0.0
l2748781.1,6.070270795526026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2860501.2,0.0,11.705344619225771,0.0,0.0,4.671542212642773,0.0,0.0,7.177784012616792,0.0,0.0,0.0,0.0
l2954353.1,7.54952156936994,0.0,0.0,0.604918954717507,0.0,0.0,3.083967494711306,0.0,0.0,0.0,0.0,0.0
l2726974.2,0.0,9.215137088413757,0.0,0.0,0.0,0.0,0.0,4.6875764818047765,0.0,0.0,0.0,0.0
l2785527.1,11.468007476461132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.949637129936421,0.0,0.0
l2766729.1,11.606683907608428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.088313561083717,0.0,0.0
l3176660.2,0.0,7.384247970648957,0.0,0.0,0.0,0.0,0.0,2.8566873640399777,0.0,0.0,0.0,0.0
l2673343.2,0.0,13.597781226100876,0.0,0.0,6.563978819517876,0.0,0.0,9.070220619491897,0.0,0.0,0.0,0.0
l3029495.2,0.0,18.2438589811476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.735335646861389,0.0
l2823592.1,0.3529354399035994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2992624.1,2.9169414100546867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3232301.3,0.0,0.0,12.425366772122802,0.0,0.0,5.505063152250344,0.0,0.0,7.978866680165286,0.0,0.0,0.0
l2858175.1,17.095942750771567,0.0,0.0,10.151340136119137,0.0,0.0,12.630388676112934,0.0,0.0,0.0,0.0,0.0
l3045895.3,0.0,0.0,4.189939910600636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2841618.1,12.031583022083582,0.0,0.0,5.086980407431149,0.0,0.0,7.566028947424948,0.0,0.0,0.0,0.0,0.0
l2785547.2,0.0,14.63862386208516,0.0,0.0,7.604821455502162,0.0,0.0,10.11106325547618,0.0,0.0,0.0,0.0
l0247160.2,0.0,12.995223065904472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.486699731618266,0.0
l3122823.2,0.0,14.650436774725067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.141913440438865,0.0
l3048966.3,0.0,0.0,2.0427331337462604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3101788.1,16.231281041483825,0.0,0.0,9.286678426831395,0.0,0.0,11.765726966825191,0.0,0.0,0.0,0.0,0.0
l2916603.2,0.0,14.544937126014926,0.0,0.0,7.511134719431927,0.0,0.0,10.017376519405946,0.0,0.0,0.0,0.0
l3160106.1,12.626961416958531,0.0,0.0,5.682358802306097,0.0,0.0,8.161407342299897,0.0,0.0,0.0,0.0,0.0
l3178988.2,0.0,7.54315001122987,0.0,0.0,0.0,0.0,0.0,3.015589404620891,0.0,0.0,0.0,0.0
l3010568.1,7.308365054172794,0.0,0.0,0.3637624395203619,0.0,0.0,2.842810979514161,0.0,0.0,0.0,0.0,0.0
l2804248.2,0.0,13.963239644153882,0.0,0.0,6.929437237570883,0.0,0.0,9.435679037544904,0.0,0.0,0.0,0.0
l2729413.1,9.54159524185902,0.0,0.0,2.596992627206588,0.0,0.0,5.076041167200387,0.0,0.0,0.0,0.0,0.0
l2673314.3,0.0,0.0,10.643291933667983,0.0,0.0,3.7229883137955286,0.0,0.0,6.1967918417104695,0.0,0.0,0.0
l2785528.2,0.0,10.504334427993191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9958110937069855,0.0
l2897773.1,9.534488512551404,0.0,0.0,2.58988589789897,0.0,0.0,5.06893443789277,0.0,0.0,0.0,0.0,0.0
l3010567.3,0.0,0.0,8.546892324364988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.049568638267107
l2991917.2,0.0,15.06427421115717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.555750876870963,0.0
l2766730.2,0.0,13.298139393273752,0.0,0.0,6.264336986690752,0.0,0.0,8.770578786664771,0.0,0.0,0.0,0.0
l3217057.1,1.0431873287690276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2785515.3,0.0,0.0,9.828997500310653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2729424.1,6.754341418038554,0.0,0.0,0.0,0.0,0.0,2.2887873433799206,0.0,0.0,0.0,0.0,0.0
l2917359.1,3.0992094335679625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3027133.1,10.20616090596558,0.0,0.0,3.261558291313145,0.0,0.0,5.740606831306945,0.0,0.0,0.0,0.0,0.0
l3197627.3,0.0,0.0,7.322790022929246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2748129.1,9.030504484155085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5121341376303747,0.0,0.0
l3027671.1,4.697840397211391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2710532.3,0.0,0.0,11.938305904634465,0.0,0.0,5.018002284762007,0.0,0.0,7.491805812676949,0.0,0.0,0.0
l2785526.2,0.0,14.559250692170863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.050727357884659,0.0
l2857591.1,10.306380975697698,0.0,0.0,3.3617783610452627,0.0,0.0,5.840826901039062,0.0,0.0,0.0,0.0,0.0
l2841630.3,0.0,0.0,7.651847106824528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.154523420726648
l3312692.1,18.544895099207555,0.0,0.0,11.600292484555126,0.0,0.0,14.079341024548924,0.0,0.0,0.0,0.0,0.0
l3179678.2,0.0,4.335426213718319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3632979.1,12.605134492299824,0.0,0.0,5.660531877647393,0.0,0.0,8.139580417641191,0.0,0.0,0.0,0.0,0.0
l3104796.3,0.0,0.0,3.095099455027621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2785519.1,9.003031210328999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.484660863804291,0.0,0.0
l3104122.1,9.065626991815664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5472566452909566,0.0,0.0
l3197618.1,11.38531942474566,0.0,0.0,4.440716810093227,0.0,0.0,6.919765350087026,0.0,0.0,0.0,0.0,0.0
l2841633.1,9.897799450982475,0.0,0.0,2.9531968363300445,0.0,0.0,5.432245376323844,0.0,0.0,0.0,0.0,0.0
l3254206.2,0.0,12.863149459455563,0.0,0.0,5.829347052872564,0.0,0.0,8.335588852846582,0.0,0.0,0.0,0.0
l2955074.1,2.718096533920715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3010585.1,11.02825869040073,0.0,0.0,4.083656075748294,0.0,0.0,6.562704615742094,0.0,0.0,0.0,0.0,0.0
l2861219.2,0.0,2.7117076453647173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3104135.1,14.572375986400443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.054005639875735,0.0,0.0
l3254203.2,0.0,16.429630385065877,0.0,0.0,9.395827978482878,0.0,0.0,11.902069778456898,0.0,0.0,0.0,0.0
l2954352.3,0.0,0.0,7.692604008251331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1952803221534516
l2842379.1,3.327671971026975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2916617.2,0.0,8.636813892031116,0.0,0.0,0.0,0.0,0.0,4.109253285422136,0.0,0.0,0.0,0.0
l2766727.2,0.0,15.283918037947402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.775394703661197,0.0
l2801909.3,0.0,0.0,0.044042426113926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2748131.2,0.0,12.458994602811789,0.0,0.0,5.425192196228789,0.0,0.0,7.931433996202808,0.0,0.0,0.0,0.0
l2729427.2,0.0,12.566087123262896,0.0,0.0,5.532284716679896,0.0,0.0,8.038526516653915,0.0,0.0,0.0,0.0
l2766717.3,0.0,0.0,9.792172032753813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29484834665593
l2879064.1,8.109367807477375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5909974609526656,0.0,0.0
l3195318.2,0.0,12.80259462489848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.294071290612271,0.0
l3254204.1,10.642485282816244,0.0,0.0,3.6978826681638095,0.0,0.0,6.176931208157609,0.0,0.0,0.0,0.0,0.0
l2973148.1,5.750263294432018,0.0,0.0,0.0,0.0,0.0,1.2847092197733838,0.0,0.0,0.0,0.0,0.0
l2801902.2,0.0,8.071700044556941,0.0,0.0,0.0,0.0,0.0,3.5441394379479623,0.0,0.0,0.0,0.0
l2748146.1,8.805633163353265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2872628168285565,0.0,0.0
l3197624.2,0.0,15.714053180322257,0.0,0.0,8.680250773739258,0.0,0.0,11.186492573713275,0.0,0.0,0.0,0.0
l3197654.1,6.6219794410594055,0.0,0.0,0.0,0.0,0.0,2.156425366400772,0.0,0.0,0.0,0.0,0.0
l2710505.2,0.0,14.769719599947557,0.0,0.0,7.73591719336456,0.0,0.0,10.242158993338576,0.0,0.0,0.0,0.0
l2879065.2,0.0,12.419918719567416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.911395385281208,0.0
l2898522.1,2.2006587908472484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2992556.3,0.0,0.0,3.131636154166491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3064514.3,0.0,0.0,7.0888463405382405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3141402.3,0.0,0.0,13.102695644227978,0.0,0.0,6.182392024355523,0.0,0.0,8.656195552270464,0.0,0.0,0.0
l2859391.2,0.0,13.383026168815013,0.0,0.0,6.349223762232012,0.0,0.0,8.85546556220603,0.0,0.0,0.0,0.0
l2860489.1,14.64561332739158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.127242980866871,0.0,0.0
l2710514.2,0.0,11.8708781082281,0.0,0.0,4.837075701645103,0.0,0.0,7.343317501619122,0.0,0.0,0.0,0.0
l2726975.2,0.0,15.0053031125544,0.0,0.0,7.971500705971402,0.0,0.0,10.477742505945422,0.0,0.0,0.0,0.0
l3649306.1,8.912340715578173,0.0,0.0,1.9677381009257424,0.0,0.0,4.446786640919541,0.0,0.0,0.0,0.0,0.0
l2767407.2,0.0,3.3557134888408617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2730107.3,0.0,0.0,5.805088270429939,0.0,0.0,0.0,0.0,0.0,1.3585881784724243,0.0,0.0,0.0
l3216339.2,0.0,18.37069306506932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.862169730783114,0.0
l2897792.1,6.4170933771235,0.0,0.0,0.0,0.0,0.0,1.9515393024648664,0.0,0.0,0.0,0.0,0.0
l2729407.2,0.0,11.729212556545066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22068922225886,0.0
l3342743.3,0.0,0.0,8.555004932370965,0.0,0.0,1.634701312498509,0.0,0.0,4.108504840413451,0.0,0.0,0.0
l3122818.3,0.0,0.0,11.354247782743895,0.0,0.0,4.433944162871438,0.0,0.0,6.90774769078638,0.0,0.0,0.0
l3048203.2,0.0,13.821882550602629,0.0,0.0,6.788080144019632,0.0,0.0,9.29432194399365,0.0,0.0,0.0,0.0
